#,Season,TG,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BABIP,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,IFH,IFH%,BUH,BUH%,Pull%,Cent%,Oppo%,Soft%,Med%,Hard%
1,2024,,31306,45830,46884,9923,1424,2819,343,5337,5339,11195,0,0,0,0,1054,0,1,0,0,0.217,0.11,0,0.00%,0.00%,100.00%,10.30%,11.40%,0,0.00%,0,0.00%,25.20%,36.80%,38.00%,18.90%,46.30%,34.70%
