#,Season,TG,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BABIP,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,IFH,IFH%,BUH,BUH%,Pull%,Cent%,Oppo%,Soft%,Med%,Hard%
1,2024,4858,7106,23983,26995,5844,3719,1201,50,874,2929,3221,2433,105,5986,328,212,18,560,197,50,0.244,0.287,1.07,19.20%,41.80%,39.10%,10.20%,12.30%,441,5.80%,18,38.30%,40.50%,34.60%,24.90%,15.70%,52.00%,32.30%
