#,Season,TG,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BABIP,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,IFH,IFH%,BUH,BUH%,Pull%,Cent%,Oppo%,Soft%,Med%,Hard%
1,2024,,5183,18078,20338,4474,2827,946,31,670,2252,2438,1841,76,4419,216,170,14,443,135,40,0.247,0.289,1.08,19.40%,41.90%,38.70%,9.90%,12.50%,327,5.60%,10,29.40%,40.70%,34.40%,25.00%,15.60%,51.70%,32.60%
