#,Season,TG,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BABIP,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,IFH,IFH%,BUH,BUH%,Pull%,Cent%,Oppo%,Soft%,Med%,Hard%
1,2024,4858,6711,22161,25069,5545,3483,1060,70,932,2918,3132,2370,117,5732,322,174,10,508,294,85,0.25,0.294,1.01,19.80%,40.30%,39.90%,10.40%,14.10%,406,6.10%,14,38.90%,41.60%,35.30%,23.10%,15.50%,50.60%,33.90%
