#,Season,TG,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BABIP,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,IFH,IFH%,BUH,BUH%,Pull%,Cent%,Oppo%,Soft%,Med%,Hard%
1,2024,4858,7268,22591,25050,5425,3492,1031,169,733,3134,2742,1872,66,6116,286,161,128,334,844,223,0.24,0.295,1.06,19.40%,41.50%,39.10%,10.70%,11.40%,526,7.70%,109,29.50%,40.40%,34.90%,24.70%,16.60%,52.80%,30.70%
