#,Season,TG,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BABIP,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,IFH,IFH%,BUH,BUH%,Pull%,Cent%,Oppo%,Soft%,Med%,Hard%
1,2024,,5051,18121,20373,4427,2785,836,50,756,2379,2454,1848,90,4935,246,130,6,383,246,64,0.244,0.292,0.98,19.10%,40.00%,40.90%,10.40%,13.90%,309,5.80%,10,38.50%,41.70%,35.00%,23.30%,16.00%,50.30%,33.70%
