#,Season,TG,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BABIP,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,IFH,IFH%,BUH,BUH%,Pull%,Cent%,Oppo%,Soft%,Med%,Hard%
1,2024,,5102,17016,18899,3980,2656,738,36,550,1959,2197,1466,45,4286,194,147,74,414,107,35,0.234,0.278,1.1,19.60%,42.10%,38.40%,11.40%,11.20%,297,5.50%,37,25.00%,41.50%,35.40%,23.10%,15.90%,53.30%,30.80%
