#,Season,TG,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BABIP,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,IFH,IFH%,BUH,BUH%,Pull%,Cent%,Oppo%,Soft%,Med%,Hard%
1,2024,4858,8992,27568,30770,6705,4271,1314,155,965,3774,3471,2598,72,7206,341,189,50,486,751,193,0.243,0.293,1.08,19.70%,41.70%,38.60%,10.90%,12.30%,627,7.40%,71,39.90%,40.60%,35.10%,24.20%,16.70%,51.90%,31.40%
