#,Season,TG,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BABIP,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,IFH,IFH%,BUH,BUH%,Pull%,Cent%,Oppo%,Soft%,Med%,Hard%
1,2024,,40755,69092,78643,17655,11562,3437,291,2365,2366,17291,6840,503,17039,935,1261,452,3227,0,0,0.256,0.3,1.13,19.90%,42.60%,37.50%,10.40%,11.90%,1550,6.90%,203,23.70%,40.80%,34.90%,24.30%,15.90%,52.70%,31.40%
