#,Season,TG,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BABIP,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,IFH,IFH%,BUH,BUH%,Pull%,Cent%,Oppo%,Soft%,Med%,Hard%
1,2024,,33240,51960,51960,12742,11577,1095,70,0,1,3856,0,0,0,0,0,0,3219,0,0,0.245,0.245,51960,0.00%,100.00%,0.00%,0.00%,0.00%,3419,6.60%,0,0.00%,54.50%,33.90%,11.60%,16.80%,56.40%,26.80%
