#,Season,TG,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BABIP,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,IFH,IFH%,BUH,BUH%,Pull%,Cent%,Oppo%,Soft%,Med%,Hard%
1,2024,,5232,17776,19733,4302,2821,846,67,568,2220,2194,1545,62,4187,208,159,35,388,331,89,0.242,0.283,1.14,19.60%,42.90%,37.60%,11.30%,11.00%,374,6.40%,17,20.00%,40.00%,36.20%,23.80%,16.40%,52.50%,31.00%
