#,Season,TG,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BABIP,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,IFH,IFH%,BUH,BUH%,Pull%,Cent%,Oppo%,Soft%,Med%,Hard%
1,2024,,5100,18082,20033,4577,2977,923,107,570,2499,2140,1536,60,4372,211,125,75,323,636,168,0.253,0.302,1.16,19.90%,43.00%,37.10%,9.70%,11.20%,449,7.60%,64,33.50%,40.40%,35.30%,24.30%,15.60%,54.00%,30.40%
