#,Season,TG,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BABIP,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,IFH,IFH%,BUH,BUH%,Pull%,Cent%,Oppo%,Soft%,Med%,Hard%
1,2024,4858,7740,24394,26997,5871,3878,1152,89,752,3018,2919,2037,73,5774,289,202,61,508,470,130,0.241,0.283,1.11,19.50%,42.40%,38.10%,10.90%,10.50%,512,6.40%,27,20.60%,39.90%,35.70%,24.40%,16.50%,53.00%,30.50%
