#,Season,TG,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BABIP,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,IFH,IFH%,BUH,BUH%,Pull%,Cent%,Oppo%,Soft%,Med%,Hard%
1,2024,4858,6171,19223,21336,4500,2999,830,41,630,2230,2499,1638,49,4921,228,169,74,465,120,39,0.234,0.28,1.1,19.50%,42.20%,38.30%,11.40%,11.40%,356,5.90%,38,25.30%,41.70%,35.10%,23.20%,16.20%,52.90%,31.00%
