#,Season,TG,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BABIP,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,IFH,IFH%,BUH,BUH%,Pull%,Cent%,Oppo%,Soft%,Med%,Hard%
1,2024,4858,71274,163687,182449,39823,25902,7771,697,5453,21343,20379,14929,509,41197,2020,1261,452,3227,3617,961,0.243,0.291,1.11,19.60%,42.20%,38.10%,10.30%,11.60%,3504,6.70%,371,31.20%,40.60%,35.20%,24.20%,16.10%,52.60%,31.30%
