#,Season,TG,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BABIP,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,IFH,IFH%,BUH,BUH%,Pull%,Cent%,Oppo%,Soft%,Med%,Hard%
1,2024,4858,8278,25881,28960,6251,3937,1265,134,915,3472,3260,2506,79,7107,332,177,56,417,613,169,0.242,0.296,1.1,19.40%,42.30%,38.30%,8.80%,12.70%,561,7.00%,71,40.80%,40.00%,34.80%,25.10%,15.40%,51.90%,32.80%
